108,1,406,715,122,253,1,1,0.712820
109,1,406,714,122,253,1,1,0.711670
110,1,407,712,122,253,1,1,0.642600
111,1,408,711,122,253,1,1,0.635620
112,1,409,711,121,253,1,1,0.642440
113,1,410,711,121,253,1,1,0.642930
114,1,411,712,121,252,1,1,0.725810
115,1,412,712,121,252,1,1,0.726400
116,1,413,713,121,251,1,1,0.732210
117,1,413,712,121,248,1,1,0.678850
118,1,414,711,121,245,1,1,0.672960
119,1,415,710,121,243,1,1,0.678820
120,1,416,709,121,240,1,1,0.678870
121,1,417,708,121,238,1,1,0.676450
122,1,416,707,120,238,1,1,0.704550
123,1,416,706,119,238,1,1,0.718650
124,1,415,706,118,238,1,1,0.718360
125,1,415,705,117,238,1,1,0.719170
126,1,415,705,116,238,1,1,0.724780
127,1,415,703,115,238,1,1,0.722730
128,1,415,701,115,238,1,1,0.721220
129,1,415,699,114,238,1,1,0.716500
130,1,415,697,114,238,1,1,0.717480
131,1,415,695,113,238,1,1,0.712990
132,1,415,693,113,238,1,1,0.711590
133,1,415,691,113,239,1,1,0.711620
134,1,415,689,113,239,1,1,0.707310
135,1,416,688,113,239,1,1,0.705850
136,1,417,687,113,239,1,1,0.698940
137,1,418,686,113,239,1,1,0.698870
138,1,419,685,113,239,1,1,0.693060
139,1,419,684,113,238,1,1,0.689530
140,1,420,684,112,236,1,1,0.688960
141,1,421,684,111,234,1,1,0.684080
142,1,422,684,110,233,1,1,0.673060
143,1,423,684,109,231,1,1,0.664380
144,1,423,684,109,229,1,1,0.656090
145,1,424,684,108,228,1,1,0.649450
146,1,425,684,107,226,1,1,0.640230
147,1,426,684,106,224,1,1,0.630530
148,1,427,684,105,223,1,1,0.618430
149,1,429,684,105,223,1,1,0.607350
150,1,431,684,105,223,1,1,0.591520
151,1,433,684,105,223,1,1,0.577070
152,1,435,684,105,223,1,1,0.575890
153,1,436,681,104,224,1,1,0.564740
154,1,437,678,104,225,1,1,0.553730
155,1,438,675,104,226,1,1,0.545370
156,1,439,673,104,227,1,1,0.542400
157,1,440,672,104,227,1,1,0.538100
158,1,442,671,104,227,1,1,0.539430
159,1,443,670,105,227,1,1,0.551140
160,1,445,670,105,227,1,1,0.558050
161,1,446,669,105,227,1,1,0.559620
162,1,448,668,104,227,1,1,0.565160
163,1,449,668,105,227,1,1,0.574890
164,1,451,667,104,227,1,1,0.583210
165,1,452,666,105,227,1,1,0.590410
166,1,454,666,104,227,1,1,0.602760
167,1,455,665,105,227,1,1,0.615980
168,1,457,664,104,227,1,1,0.628450
169,1,459,664,104,227,1,1,0.639100
170,1,460,662,104,226,1,1,0.653870
171,1,461,660,105,226,1,1,0.663830
172,1,463,658,104,226,1,1,0.663180
173,1,464,656,105,225,1,1,0.658370
174,1,466,654,104,225,1,1,0.653600
175,1,467,652,105,225,1,1,0.650190
176,1,469,651,105,224,1,1,0.653750
177,1,470,651,104,224,1,1,0.654810
178,1,471,651,104,224,1,1,0.659560
179,1,472,651,104,224,1,1,0.662810
180,1,473,651,104,224,1,1,0.640420
181,1,474,651,104,224,1,1,0.616550
182,1,475,651,104,224,1,1,0.582350
183,1,476,650,104,224,1,1,0.549380
184,1,478,649,104,224,1,1,0.516490
185,1,479,649,104,224,1,1,0.492570
186,1,481,648,104,224,1,1,0.479030
187,1,483,648,104,224,1,1,0.475680
188,1,484,647,104,224,1,1,0.463030
189,1,485,646,104,224,1,1,0.455870
190,1,486,646,104,224,1,1,0.406220
191,1,487,645,104,224,1,1,0.365590
192,1,488,644,105,224,1,1,0.321340
193,1,489,644,105,224,1,1,0.272410
194,1,490,643,105,224,1,1,0.258700
195,1,491,642,105,224,1,1,0.285450
196,1,493,642,105,224,1,1,0.322220
197,1,492,640,106,223,1,1,0.335200
198,1,492,638,106,222,1,1,0.348730
199,1,492,636,106,221,1,1,0.358590
200,1,492,635,106,219,1,1,0.373190
201,1,492,633,106,218,1,1,0.384160
202,1,492,631,106,217,1,1,0.394450
203,1,492,630,106,215,1,1,0.406150
204,1,493,629,105,215,1,1,0.424000
205,1,494,629,104,215,1,1,0.450040
206,1,495,629,104,214,1,1,0.473130
207,1,496,628,103,215,1,1,0.491410
208,1,497,628,103,214,1,1,0.516140
209,1,498,628,102,214,1,1,0.540480
210,1,499,627,102,214,1,1,0.556780
211,1,500,627,101,214,1,1,0.577750
212,1,501,627,101,214,1,1,0.597360
213,1,501,624,101,214,1,1,0.593660
214,1,501,622,101,214,1,1,0.581030
215,1,501,620,101,214,1,1,0.573830
1,2,347,814,124,267,1,1,0.884690
2,2,349,813,124,268,1,1,0.887610
3,2,352,813,123,268,1,1,0.890510
4,2,355,812,123,269,1,1,0.892260
5,2,357,812,123,269,1,1,0.893550
6,2,360,811,122,270,1,1,0.894670
7,2,363,811,122,270,1,1,0.898630
8,2,365,810,122,271,1,1,0.898130
9,2,368,810,121,271,1,1,0.901400
10,2,371,810,121,271,1,1,0.905470
11,2,373,809,121,272,1,1,0.905180
12,2,375,808,121,273,1,1,0.908280
13,2,377,808,121,273,1,1,0.911030
14,2,379,807,121,274,1,1,0.910910
15,2,381,807,121,274,1,1,0.913710
16,2,384,806,120,275,1,1,0.915890
17,2,386,806,120,275,1,1,0.917330
18,2,388,805,120,276,1,1,0.918910
19,2,390,805,120,276,1,1,0.921830
20,2,392,804,120,277,1,1,0.922080
21,2,395,804,120,277,1,1,0.926540
22,2,397,804,120,277,1,1,0.929510
23,2,399,804,120,277,1,1,0.931000
24,2,401,805,120,276,1,1,0.934990
25,2,403,805,120,276,1,1,0.937910
26,2,405,805,120,276,1,1,0.939370
27,2,407,806,120,275,1,1,0.943200
28,2,409,806,120,275,1,1,0.946070
29,2,411,807,120,274,1,1,0.948340
30,2,413,807,119,274,1,1,0.950790
31,2,415,807,118,274,1,1,0.951840
32,2,417,807,118,274,1,1,0.955600
33,2,419,807,117,274,1,1,0.942620
34,2,421,807,116,274,1,1,0.929420
35,2,423,807,116,274,1,1,0.918100
36,2,425,807,116,273,1,1,0.901550
37,2,427,807,116,273,1,1,0.888760
38,2,430,808,115,272,1,1,0.877980
39,2,432,808,115,272,1,1,0.872210
40,2,434,808,115,271,1,1,0.866410
41,2,437,809,114,270,1,1,0.868150
42,2,439,809,114,270,1,1,0.860870
43,2,441,809,114,270,1,1,0.843480
44,2,444,810,114,269,1,1,0.860870
45,2,445,809,114,270,1,1,0.860870
46,2,446,809,114,270,1,1,0.860870
47,2,447,809,114,270,1,1,0.861160
48,2,448,809,114,270,1,1,0.861510
49,2,449,809,114,270,1,1,0.852170
50,2,451,808,113,271,1,1,0.850880
51,2,452,808,113,271,1,1,0.842110
52,2,453,808,113,271,1,1,0.833330
53,2,454,808,113,271,1,1,0.998610
54,2,455,808,113,271,1,1,1.000000
55,2,457,808,113,272,1,1,1.000000
56,2,459,806,113,274,1,1,1.000000
57,2,461,804,113,276,1,1,1.000000
58,2,463,802,114,278,1,1,1.000000
59,2,465,800,114,280,1,1,1.000000
60,2,468,798,114,283,1,1,0.996480
61,2,470,796,114,281,1,1,1.000000
62,2,472,794,114,280,1,1,1.000000
63,2,475,793,114,278,1,1,1.000000
64,2,477,791,114,277,1,1,1.000000
65,2,480,790,114,275,1,1,1.000000
66,2,482,789,112,275,1,1,1.000000
67,2,484,788,111,275,1,1,0.996730
68,2,486,787,110,275,1,1,0.993540
69,2,488,786,109,276,1,1,0.990450
70,2,490,785,108,276,1,1,0.990560
71,2,492,784,107,276,1,1,0.987570
72,2,495,783,105,277,1,1,0.984730
73,2,495,781,106,276,1,1,0.978740
74,2,496,779,106,276,1,1,0.972970
75,2,497,778,106,274,1,1,0.970090
76,2,498,776,106,274,1,1,0.964520
77,2,499,775,106,273,1,1,0.961870
78,2,500,773,106,272,1,1,0.956350
79,2,501,772,106,271,1,1,0.957220
80,2,502,770,106,271,1,1,0.954920
81,2,503,768,106,270,1,1,0.953100
82,2,504,767,106,269,1,1,0.950780
83,2,505,765,106,269,1,1,0.949360
84,2,506,764,106,267,1,1,0.949640
85,2,507,762,106,267,1,1,0.940230
86,2,508,761,106,266,1,1,0.921980
87,2,508,758,106,266,1,1,0.910110
88,2,509,756,106,266,1,1,0.892890
89,2,510,753,106,266,1,1,0.875040
90,2,511,751,106,266,1,1,0.856350
91,2,511,748,106,266,1,1,0.846480
92,2,512,746,106,266,1,1,0.831010
93,2,513,744,106,266,1,1,0.817530
94,2,514,741,106,266,1,1,0.799640
95,2,514,739,106,266,1,1,0.778360
96,2,515,736,106,266,1,1,0.757040
97,2,516,734,106,266,1,1,0.728870
98,2,517,732,106,266,1,1,0.712000
99,2,517,730,105,266,1,1,0.694790
100,2,517,729,105,265,1,1,0.683150
101,2,517,728,105,264,1,1,0.662370
102,2,517,727,105,263,1,1,0.651910
103,2,517,725,105,260,1,1,0.634640
104,2,518,724,105,256,1,1,0.618970
105,2,518,723,106,252,1,1,0.599980
106,2,519,722,106,248,1,1,0.528510
107,2,520,721,106,245,1,1,0.517780
108,2,519,719,106,246,1,1,0.497750
109,2,519,718,105,247,1,1,0.497190
110,2,519,716,105,249,1,1,0.486340
111,2,519,715,104,250,1,1,0.559400
112,2,519,714,104,251,1,1,0.559830
113,2,520,713,104,251,1,1,0.469430
114,2,522,712,103,251,1,1,0.464290
115,2,523,711,103,251,1,1,0.461390
116,2,525,710,102,251,1,1,0.464630
117,2,527,710,101,250,1,1,0.466370
118,2,528,709,101,250,1,1,0.524650
119,2,530,708,101,251,1,1,0.523460
120,2,532,707,100,251,1,1,0.509390
121,2,533,706,100,251,1,1,0.504870
122,2,535,706,99,250,1,1,0.501350
123,2,537,705,98,250,1,1,0.492580
124,2,538,704,98,250,1,1,0.488350
125,2,540,703,97,250,1,1,0.487030
126,2,542,702,97,251,1,1,0.478050
127,2,543,702,97,250,1,1,0.479060
128,2,545,701,96,250,1,1,0.494230
129,2,547,700,95,250,1,1,0.506470
130,2,548,699,95,250,1,1,0.519670
131,2,550,698,94,250,1,1,0.535000
132,2,552,698,94,250,1,1,0.544350
133,2,552,696,94,250,1,1,0.558820
134,2,552,694,95,251,1,1,0.568290
135,2,553,693,95,250,1,1,0.584910
136,2,553,691,96,251,1,1,0.595280
137,2,554,690,96,250,1,1,0.616420
138,2,554,688,96,251,1,1,0.626700
139,2,554,686,97,251,1,1,0.639370
140,2,555,685,97,251,1,1,0.648530
141,2,555,683,98,251,1,1,0.665540
142,2,556,682,98,251,1,1,0.674280
143,2,556,681,98,250,1,1,0.683210
144,2,557,680,98,249,1,1,0.693660
145,2,558,679,98,248,1,1,0.708490
146,2,559,678,98,247,1,1,0.719940
147,2,560,677,98,246,1,1,0.730500
148,2,561,676,97,245,1,1,0.740380
149,2,562,675,97,244,1,1,0.752940
150,2,563,674,97,243,1,1,0.763680
151,2,564,673,97,242,1,1,0.779210
152,2,565,672,97,241,1,1,0.790690
153,2,566,671,96,240,1,1,0.805880
154,2,567,670,96,239,1,1,0.821520
155,2,568,669,96,238,1,1,0.835570
156,2,569,668,96,237,1,1,0.848050
157,2,570,667,96,236,1,1,0.862930
158,2,571,666,96,236,1,1,0.873850
159,2,572,665,96,236,1,1,0.886770
160,2,574,664,96,236,1,1,0.896390
161,2,575,664,96,235,1,1,0.910360
162,2,577,663,96,236,1,1,0.917870
163,2,578,662,96,236,1,1,0.932580
164,2,580,662,96,235,1,1,0.949020
165,2,581,661,96,235,1,1,0.959550
166,2,583,660,96,236,1,1,0.929360
167,2,585,660,96,235,1,1,0.886730
168,2,586,659,96,235,1,1,0.840640
169,2,588,658,96,236,1,1,0.790550
170,2,589,658,96,235,1,1,0.746160
171,2,591,657,96,235,1,1,0.698240
172,2,592,656,96,235,1,1,0.658660
173,2,594,656,96,235,1,1,0.614970
174,2,595,655,96,235,1,1,0.579590
175,2,597,654,96,235,1,1,0.538000
176,2,599,654,96,235,1,1,0.490650
177,2,599,652,96,235,1,1,0.537480
178,2,600,651,96,235,1,1,0.577060
179,2,600,650,96,235,1,1,0.603220
180,2,601,649,96,235,1,1,0.644070
181,2,601,648,97,235,1,1,0.673600
182,2,602,647,96,235,1,1,0.700680
183,2,602,646,97,235,1,1,0.735650
184,2,603,645,97,235,1,1,0.766520
185,2,603,644,97,235,1,1,0.792200
186,2,604,643,97,235,1,1,0.813820
187,2,604,642,98,235,1,1,0.834100
188,2,605,641,97,235,1,1,0.855330
189,2,605,640,98,235,1,1,0.873140
190,2,606,639,98,235,1,1,0.909260
191,2,606,638,98,235,1,1,0.935030
192,2,607,637,98,235,1,1,0.966140
193,2,608,636,98,235,1,1,0.978300
194,2,608,635,97,234,1,1,0.977420
195,2,609,634,96,234,1,1,0.978420
196,2,610,634,95,232,1,1,0.980330
197,2,610,633,95,232,1,1,0.978000
198,2,611,632,93,231,1,1,0.978820
199,2,612,632,92,230,1,1,0.980450
200,2,612,631,92,229,1,1,0.977890
201,2,613,631,91,228,1,1,0.979590
202,2,614,630,89,227,1,1,0.981140
203,2,614,629,89,227,1,1,0.980700
204,2,615,629,88,225,1,1,0.980310
205,2,616,628,87,225,1,1,0.973550
206,2,617,628,86,224,1,1,0.934870
207,2,616,627,86,224,1,1,0.900180
208,2,616,626,86,224,1,1,0.872640
209,2,616,625,86,224,1,1,0.844650
210,2,616,624,86,224,1,1,0.816650
211,2,616,623,86,224,1,1,0.782840
212,2,616,622,86,224,1,1,0.751470
213,2,616,621,86,224,1,1,0.719950
214,2,616,620,86,224,1,1,0.693490
215,2,616,619,86,224,1,1,0.655070
1,3,399,789,104,259,1,1,0.337730
2,3,401,788,103,259,1,1,0.333210
3,3,404,787,102,259,1,1,0.339810
4,3,407,786,101,259,1,1,0.336270
5,3,410,785,100,259,1,1,0.342270
6,3,413,784,99,259,1,1,0.347770
7,3,416,783,98,259,1,1,0.346230
8,3,419,782,97,259,1,1,0.350860
9,3,422,781,96,259,1,1,0.358760
10,3,425,780,95,259,1,1,0.357770
11,3,428,780,94,259,1,1,0.360490
12,3,430,779,94,259,1,1,0.362830
13,3,432,779,95,259,1,1,0.371790
14,3,434,779,95,258,1,1,0.370780
15,3,436,779,96,258,1,1,0.379490
16,3,438,779,96,257,1,1,0.379410
17,3,440,779,97,257,1,1,0.386810
18,3,442,779,97,256,1,1,0.385490
19,3,444,779,98,256,1,1,0.391700
20,3,445,779,97,256,1,1,0.373620
21,3,446,779,97,256,1,1,0.355200
22,3,447,780,97,255,1,1,0.343430
23,3,448,780,97,255,1,1,0.334180
24,3,449,781,97,254,1,1,0.325210
25,3,450,781,97,254,1,1,0.315970
26,3,451,781,97,254,1,1,0.306720
27,3,452,782,97,253,1,1,0.297770
28,3,453,782,97,253,1,1,0.288530
29,3,455,783,96,253,1,1,0.281190
30,3,457,784,96,251,1,1,0.288010
31,3,460,785,96,250,1,1,0.303980
32,3,463,786,96,249,1,1,0.310640
33,3,465,787,97,248,1,1,0.324320
34,3,468,788,96,247,1,1,0.333640
35,3,471,789,96,246,1,1,0.340500
36,3,473,790,97,245,1,1,0.344570
37,3,476,791,97,244,1,1,0.351440
38,3,479,793,97,242,1,1,0.358530
39,3,482,793,97,242,1,1,0.368100
40,3,485,793,97,242,1,1,0.377680
41,3,488,793,97,242,1,1,0.389940
42,3,491,793,97,242,1,1,0.399470
43,3,495,793,97,242,1,1,0.418540
44,3,497,792,97,242,1,1,0.414210
45,3,500,792,97,242,1,1,0.430590
46,3,502,791,98,242,1,1,0.448190
47,3,505,791,98,242,1,1,0.466890
48,3,508,791,98,242,1,1,0.485600
49,3,509,790,98,242,1,1,0.487880
50,3,511,790,98,242,1,1,0.494950
51,3,513,790,98,242,1,1,0.504300
52,3,515,790,98,242,1,1,0.513660
53,3,517,790,98,242,1,1,0.520180
54,3,518,788,98,242,1,1,0.521680
55,3,519,787,98,242,1,1,0.511910
56,3,520,786,98,242,1,1,0.497900
57,3,521,785,98,242,1,1,0.483890
58,3,523,782,98,241,1,1,0.469660
59,3,525,780,98,239,1,1,0.465490
60,3,527,778,98,238,1,1,0.452260
61,3,529,776,98,236,1,1,0.448660
62,3,532,774,98,235,1,1,0.457500
63,3,535,774,98,235,1,1,0.457070
64,3,538,774,98,235,1,1,0.463660
65,3,541,774,98,235,1,1,0.463280
66,3,544,774,98,235,1,1,0.491270
67,3,547,774,98,235,1,1,0.511640
68,3,551,774,97,235,1,1,0.537360
69,3,557,771,94,235,1,1,0.557940
70,3,563,768,92,235,1,1,0.546470
71,3,569,765,90,235,1,1,0.536370
72,3,575,762,88,235,1,1,0.527710
73,3,576,761,88,234,1,1,0.499780
74,3,578,760,88,234,1,1,0.473390
75,3,579,759,89,233,1,1,0.443490
76,3,581,758,89,233,1,1,0.418040
77,3,582,757,90,232,1,1,0.380560
78,3,584,756,90,232,1,1,0.346790
79,3,584,753,90,231,1,1,0.321330
80,3,585,751,89,230,1,1,0.291630
81,3,585,749,89,229,1,1,0.262560
82,3,586,747,88,228,1,1,0.234630
83,3,587,745,88,227,1,1,0.217430
84,3,589,743,87,226,1,1,0.200590
85,3,591,741,87,226,1,1,0.203140
86,3,594,739,86,226,1,1,0.213880
87,3,596,737,86,226,1,1,0.226800
88,3,599,735,85,226,1,1,0.237420
89,3,602,733,85,226,1,1,0.251770
90,3,605,732,85,226,1,1,0.259450
91,3,608,731,85,226,1,1,0.273440
92,3,611,729,85,227,1,1,0.285390
93,3,614,728,85,227,1,1,0.298650
94,3,617,727,86,227,1,1,0.312460
95,3,618,725,86,227,1,1,0.323960
96,3,619,723,86,227,1,1,0.336510
97,3,621,721,86,227,1,1,0.367410
98,3,622,719,86,227,1,1,0.394840
99,3,623,717,86,227,1,1,0.415410
100,3,625,715,86,227,1,1,0.436080
101,3,625,713,85,227,1,1,0.444770
102,3,625,712,85,226,1,1,0.455590
103,3,625,711,84,225,1,1,0.465690
104,3,625,710,84,224,1,1,0.482820
105,3,626,709,82,224,1,1,0.491620
106,3,626,708,82,223,1,1,0.508610
107,3,626,707,81,222,1,1,0.514330
108,3,626,706,81,221,1,1,0.542130
109,3,627,705,80,221,1,1,0.551220
110,3,628,704,80,221,1,1,0.565730
111,3,629,704,80,221,1,1,0.560060
112,3,630,704,80,221,1,1,0.554720
113,3,631,704,80,221,1,1,0.552940
114,3,632,704,80,221,1,1,0.554720
115,3,633,704,80,221,1,1,0.553050
116,3,634,704,80,221,1,1,0.553550
117,3,635,704,80,221,1,1,0.559890
118,3,637,702,80,221,1,1,0.575240
119,3,639,701,80,221,1,1,0.588090
120,3,641,699,80,221,1,1,0.602050
121,3,643,698,80,221,1,1,0.613500
122,3,645,696,80,221,1,1,0.629460
123,3,647,695,80,221,1,1,0.640310
124,3,650,693,80,221,1,1,0.656880
125,3,652,692,80,221,1,1,0.668340
126,3,655,691,80,221,1,1,0.683850
127,3,655,690,80,221,1,1,0.690020
128,3,656,689,80,221,1,1,0.700870
129,3,657,689,80,221,1,1,0.706600
130,3,658,688,80,221,1,1,0.716220
131,3,659,688,80,221,1,1,0.720720
132,3,660,686,79,220,1,1,0.737560
133,3,661,684,79,220,1,1,0.751130
134,3,662,682,78,220,1,1,0.764710
135,3,663,681,78,219,1,1,0.777270
136,3,664,679,77,219,1,1,0.790910
137,3,665,677,77,219,1,1,0.804550
138,3,667,676,76,218,1,1,0.817350
139,3,667,675,76,217,1,1,0.830280
140,3,668,675,76,215,1,1,0.842590
141,3,669,675,76,214,1,1,0.855810
142,3,669,675,76,212,1,1,0.868540
143,3,670,675,76,210,1,1,0.881520
144,3,671,675,76,209,1,1,0.895240
145,3,673,674,76,209,1,1,0.907240
146,3,675,673,76,209,1,1,0.924300
147,3,677,672,76,209,1,1,0.936920
148,3,680,672,76,209,1,1,0.945450
149,3,682,671,76,209,1,1,0.959180
150,3,684,670,76,209,1,1,0.968830
151,3,687,670,76,209,1,1,0.977490
152,3,687,669,76,209,1,1,0.936360
153,3,688,668,76,209,1,1,0.879160
154,3,689,667,76,209,1,1,0.818180
155,3,690,666,76,209,1,1,0.751520
156,3,691,666,76,208,1,1,0.689430
157,3,691,665,76,207,1,1,0.670330
158,3,692,664,76,207,1,1,0.650040
159,3,693,663,76,206,1,1,0.632410
160,3,694,662,76,206,1,1,0.613280
161,3,695,661,76,206,1,1,0.599100
162,3,697,660,76,206,1,1,0.565220
163,3,699,659,76,206,1,1,0.570050
164,3,701,658,76,206,1,1,0.602480
165,3,703,657,76,206,1,1,0.672500
166,3,705,656,76,206,1,1,0.714030
167,3,707,656,76,206,1,1,0.746410
168,3,708,655,76,206,1,1,0.781350
169,3,710,655,76,205,1,1,0.814650
170,3,711,655,76,204,1,1,0.847510
171,3,713,655,76,203,1,1,0.879930
172,3,715,655,76,203,1,1,0.931310
173,3,716,654,76,203,1,1,0.979120
174,3,718,654,76,202,1,1,1.000000
175,3,720,653,76,203,1,1,1.000000
176,3,722,653,75,202,1,1,1.000000
177,3,724,652,75,203,1,1,1.000000
178,3,726,652,75,202,1,1,1.000000
179,3,728,651,74,203,1,1,1.000000
180,3,730,651,74,202,1,1,1.000000
181,3,732,651,74,202,1,1,1.000000
182,3,733,650,73,203,1,1,1.000000
183,3,734,650,72,203,1,1,1.000000
184,3,735,649,71,204,1,1,1.000000
185,3,736,649,70,204,1,1,1.000000
186,3,737,648,69,205,1,1,1.000000
187,3,739,648,68,205,1,1,1.000000
188,3,740,646,68,205,1,1,1.000000
189,3,741,645,68,205,1,1,1.000000
190,3,742,644,69,205,1,1,1.000000
191,3,743,643,69,205,1,1,0.946600
192,3,745,642,69,205,1,1,0.880370
193,3,747,641,69,204,1,1,0.852470
194,3,749,641,69,202,1,1,0.827590
195,3,751,640,69,201,1,1,0.802830
196,3,753,640,69,200,1,1,0.784220
197,3,755,639,69,200,1,1,0.727930
198,3,757,639,69,200,1,1,0.666670
199,3,759,639,70,200,1,1,0.666670
200,3,761,639,70,200,1,1,0.656720
201,3,764,639,70,200,1,1,0.651740
202,3,766,637,69,199,1,1,0.655000
203,3,768,635,69,199,1,1,0.694000
204,3,770,634,69,198,1,1,0.728930
205,3,772,632,69,198,1,1,0.763100
206,3,775,631,68,197,1,1,0.795050
207,3,776,630,69,197,1,1,0.816450
208,3,777,629,70,197,1,1,0.871820
209,3,778,628,71,197,1,1,0.921930
210,3,779,627,72,197,1,1,0.970670
211,3,780,627,74,196,1,1,1.000000
212,3,780,626,73,196,1,1,1.000000
213,3,781,625,72,197,1,1,1.000000
214,3,781,625,71,196,1,1,1.000000
215,3,782,624,70,197,1,1,1.000000
1,4,1651,831,100,250,1,1,0.996020
2,4,1653,831,102,250,1,1,0.996020
3,4,1655,832,104,249,1,1,0.996000
4,4,1657,832,106,249,1,1,0.996000
5,4,1659,833,108,248,1,1,0.995980
6,4,1661,833,110,248,1,1,0.995980
7,4,1663,834,112,247,1,1,0.995970
8,4,1667,834,112,247,1,1,0.995970
9,4,1672,834,111,247,1,1,0.995970
10,4,1677,834,110,247,1,1,0.995970
11,4,1681,834,110,247,1,1,0.995970
12,4,1686,834,109,247,1,1,0.995970
13,4,1691,834,108,247,1,1,0.995970
14,4,1695,834,108,247,1,1,0.995970
15,4,1700,834,107,247,1,1,0.995970
16,4,1705,834,106,247,1,1,0.995970
17,4,1709,834,106,247,1,1,0.995970
18,4,1714,834,105,247,1,1,0.995970
19,4,1719,835,105,246,1,1,0.995950
20,4,1727,835,104,246,1,1,0.995950
