2,-1,1089.0,547.0,78.0,178.0,0.000000
2,-1,1231.0,441.0,66.0,109.0,0.000000
2,-1,1666.0,669.0,82.0,210.0,0.000000
2,-1,863.0,534.0,62.0,159.0,0.000000
2,-1,1233.0,592.0,59.0,189.0,0.000000
2,-1,1430.0,598.0,80.0,178.0,0.000000
2,-1,874.0,467.0,54.0,131.0,0.000000
2,-1,785.0,488.0,52.0,133.0,0.000000
2,-1,1006.0,510.0,64.0,144.0,0.000000
2,-1,815.0,457.0,54.0,127.0,0.000000
2,-1,738.0,473.0,45.0,107.0,0.000000
2,-1,767.0,452.0,50.0,113.0,0.000000
2,-1,1069.0,512.0,53.0,145.0,0.000000
2,-1,1364.0,1022.0,99.0,57.0,0.000000
2,-1,916.0,540.0,60.0,154.0,0.000000
2,-1,948.0,520.0,61.0,150.0,0.000000
3,-1,348.0,815.0,129.0,262.0,1.000000
3,-1,755.0,694.0,98.0,208.0,1.000000
3,-1,667.0,685.0,100.0,222.0,1.000000
3,-1,203.0,813.0,140.0,266.0,1.000000
3,-1,1030.0,608.0,82.0,199.0,1.000000
3,-1,808.0,525.0,71.0,171.0,1.000000
3,-1,954.0,606.0,78.0,201.0,1.000000
3,-1,1465.0,639.0,78.0,206.0,1.000000
3,-1,1655.0,829.0,105.0,249.0,1.000000
3,-1,1172.0,609.0,66.0,196.0,1.000000
3,-1,1577.0,676.0,112.0,234.0,0.000000
3,-1,1433.0,512.0,60.0,100.0,0.000000
3,-1,1048.0,437.0,49.0,124.0,0.000000
3,-1,1087.0,552.0,78.0,177.0,0.000000
3,-1,1504.0,514.0,51.0,101.0,0.000000
3,-1,864.0,536.0,62.0,160.0,0.000000
3,-1,1232.0,443.0,66.0,108.0,0.000000
3,-1,784.0,490.0,55.0,129.0,0.000000
3,-1,1232.0,594.0,60.0,188.0,0.000000
3,-1,1657.0,671.0,83.0,211.0,0.000000
3,-1,876.0,466.0,53.0,127.0,0.000000
3,-1,1432.0,599.0,81.0,179.0,0.000000
3,-1,818.0,459.0,54.0,130.0,0.000000
3,-1,738.0,473.0,46.0,109.0,0.000000
3,-1,1007.0,515.0,66.0,141.0,0.000000
3,-1,1068.0,513.0,55.0,139.0,0.000000
3,-1,1372.0,1023.0,96.0,56.0,0.000000
3,-1,769.0,456.0,46.0,107.0,0.000000
3,-1,930.0,545.0,75.0,171.0,0.000000
4,-1,205.0,811.0,139.0,268.0,1.000000
4,-1,667.0,686.0,99.0,224.0,1.000000
4,-1,755.0,694.0,97.0,211.0,1.000000
4,-1,353.0,814.0,126.0,265.0,1.000000
4,-1,1434.0,513.0,60.0,100.0,1.000000
4,-1,807.0,530.0,70.0,169.0,1.000000
4,-1,1032.0,612.0,82.0,200.0,1.000000
4,-1,1455.0,638.0,81.0,207.0,1.000000
4,-1,1173.0,612.0,70.0,201.0,1.000000
4,-1,956.0,609.0,78.0,203.0,1.000000
4,-1,1659.0,830.0,104.0,249.0,1.000000
4,-1,1573.0,679.0,114.0,234.0,0.000000
4,-1,1048.0,438.0,49.0,125.0,0.000000
4,-1,1089.0,549.0,79.0,177.0,0.000000
4,-1,1503.0,515.0,53.0,102.0,0.000000
4,-1,866.0,535.0,62.0,160.0,0.000000
4,-1,1237.0,442.0,68.0,109.0,0.000000
4,-1,743.0,470.0,47.0,112.0,0.000000
4,-1,1652.0,673.0,87.0,211.0,0.000000
4,-1,786.0,495.0,55.0,126.0,0.000000
4,-1,879.0,465.0,53.0,131.0,0.000000
4,-1,818.0,463.0,55.0,133.0,0.000000
4,-1,1231.0,596.0,61.0,187.0,0.000000
4,-1,1010.0,516.0,64.0,145.0,0.000000
4,-1,1068.0,514.0,57.0,141.0,0.000000
4,-1,1376.0,1031.0,102.0,48.0,0.000000
4,-1,928.0,544.0,71.0,165.0,0.000000
5,-1,354.0,813.0,126.0,266.0,1.000000
5,-1,753.0,695.0,97.0,213.0,1.000000
5,-1,806.0,532.0,72.0,168.0,1.000000
5,-1,206.0,811.0,140.0,268.0,1.000000
5,-1,666.0,686.0,99.0,226.0,1.000000
5,-1,960.0,612.0,76.0,198.0,1.000000
5,-1,1453.0,640.0,81.0,204.0,1.000000
5,-1,1434.0,514.0,60.0,99.0,1.000000
5,-1,1035.0,613.0,83.0,201.0,1.000000
5,-1,1174.0,615.0,69.0,194.0,1.000000
5,-1,1565.0,679.0,113.0,233.0,1.000000
5,-1,1047.0,439.0,49.0,124.0,0.000000
5,-1,1659.0,833.0,107.0,246.0,0.000000
5,-1,1089.0,549.0,79.0,177.0,0.000000
5,-1,866.0,536.0,63.0,159.0,0.000000
5,-1,1503.0,516.0,53.0,101.0,0.000000
5,-1,744.0,472.0,48.0,107.0,0.000000
5,-1,1238.0,442.0,68.0,109.0,0.000000
5,-1,1644.0,673.0,90.0,214.0,0.000000
5,-1,936.0,556.0,80.0,173.0,0.000000
5,-1,887.0,455.0,55.0,131.0,0.000000
5,-1,817.0,465.0,56.0,133.0,0.000000
5,-1,788.0,493.0,53.0,128.0,0.000000
5,-1,1230.0,597.0,61.0,183.0,0.000000
5,-1,1011.0,517.0,63.0,146.0,0.000000
5,-1,1070.0,515.0,56.0,142.0,0.000000
5,-1,1379.0,1035.0,100.0,44.0,0.000000
6,-1,754.0,696.0,97.0,214.0,1.000000
6,-1,665.0,687.0,98.0,226.0,1.000000
6,-1,209.0,811.0,139.0,268.0,1.000000
6,-1,356.0,813.0,127.0,264.0,1.000000
6,-1,804.0,535.0,72.0,166.0,1.000000
6,-1,1175.0,616.0,72.0,198.0,1.000000
6,-1,961.0,609.0,76.0,207.0,1.000000
6,-1,1035.0,614.0,86.0,198.0,1.000000
6,-1,1451.0,638.0,80.0,205.0,1.000000
6,-1,1434.0,516.0,60.0,97.0,1.000000
6,-1,1561.0,679.0,106.0,234.0,1.000000
6,-1,1662.0,833.0,106.0,246.0,0.000000
6,-1,1092.0,548.0,75.0,176.0,0.000000
6,-1,1046.0,440.0,48.0,123.0,0.000000
6,-1,1502.0,517.0,54.0,100.0,0.000000
6,-1,867.0,537.0,63.0,159.0,0.000000
6,-1,743.0,472.0,52.0,108.0,0.000000
6,-1,935.0,559.0,79.0,174.0,0.000000
6,-1,1238.0,443.0,69.0,107.0,0.000000
6,-1,1640.0,674.0,88.0,213.0,0.000000
6,-1,891.0,454.0,56.0,133.0,0.000000
6,-1,816.0,469.0,58.0,136.0,0.000000
6,-1,788.0,494.0,55.0,125.0,0.000000
6,-1,1011.0,518.0,62.0,145.0,0.000000
6,-1,1070.0,513.0,57.0,146.0,0.000000
6,-1,1385.0,1040.0,93.0,39.0,0.000000
7,-1,362.0,810.0,123.0,267.0,1.000000
7,-1,213.0,811.0,139.0,268.0,1.000000
7,-1,806.0,537.0,71.0,164.0,1.000000
7,-1,754.0,697.0,96.0,215.0,1.000000
7,-1,667.0,687.0,97.0,227.0,1.000000
7,-1,1038.0,614.0,83.0,199.0,1.000000
7,-1,1435.0,516.0,60.0,98.0,1.000000
7,-1,1446.0,637.0,82.0,208.0,1.000000
7,-1,1559.0,677.0,102.0,236.0,1.000000
7,-1,1180.0,617.0,72.0,197.0,1.000000
7,-1,964.0,614.0,76.0,201.0,0.000000
7,-1,1667.0,830.0,106.0,248.0,0.000000
7,-1,1048.0,439.0,49.0,126.0,0.000000
7,-1,1504.0,517.0,54.0,100.0,0.000000
7,-1,1092.0,546.0,77.0,177.0,0.000000
7,-1,1240.0,443.0,68.0,107.0,0.000000
7,-1,936.0,559.0,80.0,174.0,0.000000
7,-1,1637.0,671.0,86.0,216.0,0.000000
7,-1,869.0,538.0,63.0,161.0,0.000000
7,-1,746.0,473.0,51.0,104.0,0.000000
7,-1,893.0,456.0,59.0,130.0,0.000000
7,-1,817.0,469.0,56.0,134.0,0.000000
7,-1,788.0,493.0,52.0,127.0,0.000000
7,-1,1013.0,518.0,64.0,145.0,0.000000
7,-1,1072.0,515.0,58.0,143.0,0.000000
8,-1,806.0,537.0,70.0,166.0,1.000000
8,-1,370.0,811.0,119.0,267.0,1.000000
8,-1,668.0,688.0,97.0,228.0,1.000000
8,-1,216.0,810.0,143.0,269.0,1.000000
8,-1,757.0,701.0,95.0,213.0,1.000000
8,-1,1439.0,516.0,57.0,100.0,1.000000
8,-1,1556.0,671.0,102.0,240.0,1.000000
8,-1,1187.0,617.0,72.0,196.0,1.000000
8,-1,1672.0,829.0,105.0,248.0,1.000000
8,-1,1442.0,638.0,81.0,207.0,1.000000
8,-1,970.0,616.0,74.0,202.0,1.000000
8,-1,1051.0,438.0,49.0,129.0,0.000000
8,-1,1042.0,615.0,85.0,197.0,0.000000
8,-1,871.0,537.0,65.0,163.0,0.000000
8,-1,936.0,560.0,82.0,171.0,0.000000
8,-1,1633.0,669.0,82.0,214.0,0.000000
8,-1,1097.0,550.0,73.0,171.0,0.000000
8,-1,1243.0,443.0,70.0,107.0,0.000000
8,-1,1508.0,519.0,53.0,98.0,0.000000
8,-1,873.0,474.0,62.0,126.0,0.000000
8,-1,817.0,472.0,58.0,131.0,0.000000
8,-1,749.0,474.0,49.0,103.0,0.000000
8,-1,1072.0,515.0,62.0,148.0,0.000000
8,-1,1018.0,521.0,61.0,139.0,0.000000
8,-1,791.0,493.0,52.0,131.0,0.000000
8,-1,1221.0,449.0,51.0,96.0,0.000000
9,-1,755.0,704.0,96.0,213.0,1.000000
9,-1,216.0,811.0,144.0,268.0,1.000000
9,-1,806.0,538.0,68.0,165.0,1.000000
9,-1,366.0,814.0,123.0,265.0,1.000000
9,-1,666.0,691.0,95.0,226.0,1.000000
9,-1,1675.0,827.0,105.0,250.0,1.000000
9,-1,1438.0,517.0,58.0,98.0,1.000000
9,-1,1553.0,674.0,101.0,237.0,1.000000
9,-1,969.0,617.0,74.0,204.0,1.000000
9,-1,1039.0,617.0,88.0,204.0,1.000000
9,-1,1189.0,618.0,70.0,197.0,1.000000
9,-1,1436.0,640.0,82.0,207.0,1.000000
9,-1,871.0,540.0,65.0,164.0,0.000000
9,-1,1049.0,440.0,49.0,128.0,0.000000
9,-1,936.0,561.0,82.0,171.0,0.000000
9,-1,1628.0,674.0,79.0,211.0,0.000000
9,-1,1243.0,445.0,68.0,105.0,0.000000
9,-1,1507.0,523.0,52.0,96.0,0.000000
9,-1,1098.0,552.0,73.0,173.0,0.000000
9,-1,873.0,474.0,61.0,127.0,0.000000
9,-1,748.0,475.0,50.0,107.0,0.000000
9,-1,820.0,474.0,56.0,135.0,0.000000
9,-1,788.0,494.0,51.0,127.0,0.000000
9,-1,1018.0,522.0,59.0,141.0,0.000000
9,-1,1220.0,450.0,53.0,95.0,0.000000
9,-1,1071.0,516.0,60.0,151.0,0.000000
10,-1,372.0,815.0,118.0,262.0,1.000000
10,-1,807.0,540.0,68.0,165.0,1.000000
10,-1,667.0,692.0,95.0,227.0,1.000000
10,-1,223.0,810.0,139.0,269.0,1.000000
10,-1,756.0,706.0,96.0,213.0,1.000000
10,-1,1438.0,518.0,58.0,97.0,1.000000
10,-1,1679.0,834.0,106.0,244.0,1.000000
10,-1,1192.0,619.0,72.0,196.0,1.000000
10,-1,1553.0,668.0,95.0,245.0,1.000000
10,-1,871.0,541.0,65.0,164.0,0.000000
10,-1,1434.0,645.0,81.0,203.0,0.000000
10,-1,971.0,610.0,77.0,214.0,0.000000
10,-1,1041.0,619.0,90.0,203.0,0.000000
10,-1,1049.0,440.0,49.0,128.0,0.000000
10,-1,935.0,564.0,82.0,169.0,0.000000
10,-1,1624.0,674.0,81.0,213.0,0.000000
10,-1,1509.0,525.0,52.0,96.0,0.000000
10,-1,1246.0,447.0,67.0,103.0,0.000000
10,-1,1096.0,555.0,73.0,180.0,0.000000
10,-1,818.0,479.0,58.0,134.0,0.000000
10,-1,789.0,492.0,52.0,133.0,0.000000
10,-1,873.0,475.0,61.0,128.0,0.000000
10,-1,752.0,476.0,49.0,105.0,0.000000
10,-1,1073.0,518.0,64.0,159.0,0.000000
10,-1,1018.0,522.0,60.0,145.0,0.000000
11,-1,669.0,695.0,93.0,227.0,1.000000
11,-1,757.0,711.0,96.0,211.0,1.000000
11,-1,378.0,815.0,115.0,262.0,1.000000
11,-1,229.0,812.0,138.0,267.0,1.000000
11,-1,1546.0,671.0,101.0,240.0,1.000000
11,-1,1438.0,518.0,60.0,99.0,1.000000
11,-1,808.0,540.0,68.0,168.0,1.000000
11,-1,1687.0,837.0,105.0,240.0,1.000000
11,-1,977.0,616.0,77.0,205.0,1.000000
11,-1,1052.0,442.0,49.0,126.0,1.000000
11,-1,1196.0,621.0,73.0,196.0,1.000000
11,-1,1047.0,621.0,88.0,200.0,1.000000
11,-1,874.0,541.0,64.0,166.0,0.000000
11,-1,1429.0,648.0,85.0,200.0,0.000000
11,-1,936.0,568.0,82.0,167.0,0.000000
11,-1,1509.0,525.0,54.0,98.0,0.000000
11,-1,1624.0,675.0,76.0,209.0,0.000000
11,-1,1252.0,448.0,62.0,104.0,0.000000
11,-1,1103.0,553.0,72.0,176.0,0.000000
11,-1,792.0,497.0,54.0,133.0,0.000000
11,-1,1223.0,448.0,56.0,99.0,0.000000
11,-1,905.0,457.0,57.0,133.0,0.000000
11,-1,1021.0,523.0,59.0,141.0,0.000000
11,-1,756.0,477.0,48.0,106.0,0.000000
11,-1,822.0,480.0,56.0,132.0,0.000000
11,-1,1076.0,523.0,65.0,158.0,0.000000
12,-1,229.0,809.0,136.0,270.0,1.000000
12,-1,755.0,712.0,96.0,212.0,1.000000
12,-1,379.0,816.0,116.0,262.0,1.000000
12,-1,667.0,696.0,94.0,229.0,1.000000
12,-1,805.0,542.0,69.0,165.0,1.000000
12,-1,1438.0,519.0,58.0,98.0,1.000000
12,-1,1195.0,623.0,76.0,198.0,1.000000
12,-1,1690.0,835.0,103.0,242.0,1.000000
12,-1,1539.0,676.0,101.0,230.0,1.000000
12,-1,1426.0,647.0,82.0,200.0,1.000000
12,-1,1047.0,623.0,90.0,199.0,1.000000
12,-1,980.0,620.0,75.0,200.0,0.000000
12,-1,874.0,544.0,65.0,163.0,0.000000
12,-1,1050.0,444.0,49.0,123.0,0.000000
12,-1,935.0,573.0,83.0,162.0,0.000000
12,-1,1612.0,673.0,87.0,215.0,0.000000
12,-1,1510.0,527.0,53.0,98.0,0.000000
12,-1,1100.0,558.0,73.0,183.0,0.000000
12,-1,1252.0,449.0,63.0,104.0,0.000000
12,-1,878.0,480.0,60.0,129.0,0.000000
12,-1,823.0,484.0,56.0,134.0,0.000000
12,-1,1222.0,448.0,56.0,100.0,0.000000
12,-1,906.0,460.0,58.0,129.0,0.000000
12,-1,789.0,499.0,55.0,131.0,0.000000
12,-1,1021.0,525.0,60.0,142.0,0.000000
12,-1,1077.0,524.0,62.0,154.0,0.000000
12,-1,757.0,480.0,49.0,105.0,0.000000
13,-1,754.0,713.0,96.0,212.0,1.000000
13,-1,380.0,815.0,116.0,261.0,1.000000
13,-1,666.0,698.0,95.0,230.0,1.000000
13,-1,232.0,810.0,133.0,269.0,1.000000
13,-1,1532.0,675.0,102.0,231.0,1.000000
13,-1,805.0,543.0,69.0,166.0,1.000000
13,-1,1196.0,625.0,75.0,196.0,1.000000
13,-1,1437.0,520.0,58.0,99.0,1.000000
13,-1,1692.0,835.0,108.0,242.0,1.000000
13,-1,1422.0,644.0,83.0,202.0,1.000000
13,-1,981.0,620.0,75.0,202.0,1.000000
13,-1,1048.0,624.0,88.0,199.0,0.000000
13,-1,1049.0,445.0,49.0,125.0,0.000000
13,-1,874.0,546.0,65.0,163.0,0.000000
13,-1,1612.0,672.0,83.0,217.0,0.000000
13,-1,934.0,574.0,84.0,166.0,0.000000
13,-1,1508.0,527.0,54.0,99.0,0.000000
13,-1,1103.0,557.0,70.0,176.0,0.000000
13,-1,1253.0,449.0,63.0,105.0,0.000000
13,-1,788.0,497.0,53.0,129.0,0.000000
13,-1,823.0,481.0,56.0,137.0,0.000000
13,-1,907.0,457.0,57.0,130.0,0.000000
13,-1,1222.0,448.0,58.0,102.0,0.000000
13,-1,876.0,478.0,61.0,131.0,0.000000
13,-1,1020.0,526.0,60.0,140.0,0.000000
13,-1,1079.0,526.0,62.0,152.0,0.000000
13,-1,755.0,481.0,49.0,107.0,0.000000
14,-1,666.0,701.0,94.0,227.0,1.000000
14,-1,1527.0,675.0,102.0,231.0,1.000000
14,-1,755.0,713.0,96.0,212.0,1.000000
14,-1,381.0,813.0,118.0,263.0,1.000000
14,-1,236.0,807.0,131.0,272.0,1.000000
14,-1,1196.0,623.0,78.0,200.0,1.000000
14,-1,804.0,541.0,69.0,170.0,1.000000
14,-1,983.0,622.0,77.0,205.0,1.000000
14,-1,1438.0,519.0,60.0,98.0,1.000000
14,-1,1053.0,625.0,88.0,199.0,0.000000
14,-1,878.0,549.0,66.0,161.0,0.000000
14,-1,1697.0,838.0,110.0,240.0,0.000000
14,-1,1418.0,643.0,86.0,202.0,0.000000
14,-1,1611.0,671.0,81.0,220.0,0.000000
14,-1,1050.0,445.0,49.0,126.0,0.000000
14,-1,935.0,574.0,83.0,166.0,0.000000
14,-1,1510.0,526.0,53.0,101.0,0.000000
14,-1,876.0,481.0,62.0,131.0,0.000000
14,-1,1257.0,448.0,63.0,106.0,0.000000
14,-1,1225.0,448.0,55.0,101.0,0.000000
14,-1,1103.0,561.0,68.0,188.0,0.000000
14,-1,787.0,500.0,54.0,130.0,0.000000
14,-1,913.0,461.0,55.0,129.0,0.000000
14,-1,1022.0,528.0,60.0,143.0,0.000000
14,-1,824.0,486.0,55.0,133.0,0.000000
14,-1,1081.0,524.0,61.0,155.0,0.000000
14,-1,758.0,483.0,46.0,106.0,0.000000
14,-1,805.0,457.0,49.0,118.0,0.000000
15,-1,666.0,703.0,96.0,228.0,1.000000
15,-1,238.0,805.0,132.0,274.0,1.000000
15,-1,755.0,715.0,96.0,214.0,1.000000
15,-1,384.0,809.0,119.0,267.0,1.000000
15,-1,1438.0,519.0,59.0,101.0,1.000000
15,-1,1200.0,625.0,76.0,192.0,1.000000
15,-1,804.0,542.0,70.0,172.0,1.000000
15,-1,1522.0,676.0,103.0,233.0,1.000000
15,-1,985.0,625.0,75.0,201.0,1.000000
15,-1,1055.0,627.0,87.0,199.0,0.000000
15,-1,1701.0,839.0,110.0,240.0,0.000000
15,-1,1417.0,643.0,85.0,203.0,0.000000
15,-1,879.0,551.0,66.0,161.0,0.000000
15,-1,934.0,575.0,81.0,167.0,0.000000
15,-1,1050.0,447.0,49.0,125.0,0.000000
15,-1,1607.0,673.0,77.0,217.0,0.000000
15,-1,1512.0,527.0,53.0,102.0,0.000000
15,-1,875.0,483.0,65.0,136.0,0.000000
15,-1,1257.0,449.0,65.0,105.0,0.000000
15,-1,1106.0,557.0,68.0,189.0,0.000000
15,-1,918.0,461.0,53.0,130.0,0.000000
15,-1,788.0,505.0,54.0,131.0,0.000000
15,-1,824.0,486.0,57.0,136.0,0.000000
15,-1,1225.0,450.0,56.0,100.0,0.000000
15,-1,1084.0,526.0,63.0,156.0,0.000000
15,-1,1021.0,532.0,61.0,141.0,0.000000
15,-1,762.0,484.0,49.0,108.0,0.000000
15,-1,804.0,455.0,53.0,121.0,0.000000
16,-1,667.0,707.0,96.0,227.0,1.000000
16,-1,240.0,806.0,132.0,273.0,1.000000
16,-1,755.0,717.0,96.0,213.0,1.000000
16,-1,1520.0,674.0,102.0,232.0,1.000000
16,-1,1439.0,521.0,60.0,98.0,1.000000
16,-1,387.0,810.0,119.0,269.0,1.000000
16,-1,1203.0,629.0,78.0,190.0,1.000000
16,-1,1706.0,841.0,109.0,238.0,1.000000
16,-1,805.0,540.0,69.0,175.0,1.000000
16,-1,988.0,625.0,74.0,209.0,1.000000
16,-1,1058.0,629.0,87.0,197.0,1.000000
16,-1,1051.0,450.0,49.0,126.0,0.000000
16,-1,1599.0,673.0,82.0,220.0,0.000000
16,-1,932.0,572.0,81.0,170.0,0.000000
16,-1,879.0,555.0,65.0,159.0,0.000000
16,-1,1417.0,642.0,84.0,203.0,0.000000
16,-1,1512.0,528.0,55.0,101.0,0.000000
16,-1,876.0,482.0,66.0,135.0,0.000000
16,-1,1106.0,566.0,67.0,186.0,0.000000
16,-1,1258.0,449.0,65.0,108.0,0.000000
16,-1,1226.0,451.0,57.0,102.0,0.000000
16,-1,788.0,503.0,53.0,130.0,0.000000
16,-1,826.0,490.0,56.0,135.0,0.000000
16,-1,919.0,465.0,54.0,129.0,0.000000
16,-1,1085.0,525.0,63.0,156.0,0.000000
16,-1,1190.0,580.0,60.0,166.0,0.000000
16,-1,807.0,458.0,50.0,120.0,0.000000
16,-1,763.0,485.0,49.0,108.0,0.000000
16,-1,1025.0,533.0,60.0,142.0,0.000000
16,-1,1838.0,772.0,75.0,245.0,0.000000
17,-1,244.0,807.0,132.0,272.0,1.000000
17,-1,666.0,710.0,97.0,227.0,1.000000
17,-1,755.0,718.0,96.0,216.0,1.000000
17,-1,385.0,807.0,123.0,269.0,1.000000
17,-1,805.0,540.0,70.0,176.0,1.000000
17,-1,1438.0,520.0,61.0,99.0,1.000000
17,-1,1517.0,674.0,101.0,233.0,1.000000
17,-1,1205.0,629.0,76.0,191.0,1.000000
17,-1,991.0,626.0,73.0,210.0,1.000000
17,-1,1709.0,840.0,111.0,238.0,1.000000
17,-1,931.0,572.0,82.0,170.0,0.000000
17,-1,1052.0,450.0,49.0,127.0,0.000000
17,-1,1059.0,632.0,81.0,197.0,0.000000
17,-1,880.0,556.0,65.0,158.0,0.000000
17,-1,1593.0,673.0,82.0,217.0,0.000000
17,-1,1411.0,647.0,88.0,203.0,0.000000
17,-1,1513.0,530.0,54.0,100.0,0.000000
17,-1,877.0,482.0,65.0,136.0,0.000000
17,-1,1262.0,448.0,65.0,108.0,0.000000
17,-1,1110.0,557.0,67.0,177.0,0.000000
17,-1,1227.0,451.0,56.0,102.0,0.000000
17,-1,787.0,504.0,52.0,127.0,0.000000
17,-1,826.0,491.0,57.0,136.0,0.000000
17,-1,1830.0,791.0,87.0,214.0,0.000000
17,-1,1084.0,525.0,62.0,156.0,0.000000
17,-1,1026.0,533.0,60.0,139.0,0.000000
17,-1,920.0,468.0,54.0,129.0,0.000000
17,-1,808.0,459.0,52.0,118.0,0.000000
17,-1,1192.0,585.0,59.0,160.0,0.000000
17,-1,764.0,485.0,49.0,107.0,0.000000
17,-1,1461.0,621.0,75.0,184.0,0.000000
18,-1,667.0,711.0,97.0,229.0,1.000000
18,-1,755.0,719.0,96.0,216.0,1.000000
18,-1,248.0,806.0,130.0,273.0,1.000000
18,-1,387.0,807.0,125.0,272.0,1.000000
18,-1,1205.0,633.0,80.0,194.0,1.000000
18,-1,805.0,543.0,71.0,177.0,1.000000
18,-1,1515.0,670.0,100.0,235.0,1.000000
18,-1,1439.0,521.0,61.0,100.0,1.000000
18,-1,1714.0,835.0,111.0,242.0,1.000000
18,-1,992.0,627.0,75.0,210.0,1.000000
18,-1,1052.0,450.0,49.0,127.0,0.000000
18,-1,932.0,571.0,82.0,171.0,0.000000
18,-1,1061.0,636.0,78.0,191.0,0.000000
18,-1,1588.0,674.0,85.0,216.0,0.000000
18,-1,881.0,553.0,64.0,160.0,0.000000
18,-1,879.0,481.0,66.0,137.0,0.000000
18,-1,1411.0,651.0,84.0,198.0,0.000000
18,-1,1514.0,529.0,55.0,102.0,0.000000
18,-1,1260.0,449.0,69.0,110.0,0.000000
18,-1,1112.0,558.0,66.0,175.0,0.000000
18,-1,788.0,507.0,54.0,130.0,0.000000
18,-1,1230.0,449.0,55.0,103.0,0.000000
18,-1,1469.0,616.0,75.0,186.0,0.000000
18,-1,826.0,491.0,57.0,139.0,0.000000
18,-1,1823.0,788.0,91.0,226.0,0.000000
18,-1,809.0,456.0,51.0,121.0,0.000000
18,-1,1085.0,525.0,63.0,161.0,0.000000
18,-1,1028.0,535.0,59.0,138.0,0.000000
18,-1,924.0,470.0,54.0,127.0,0.000000
18,-1,767.0,487.0,50.0,108.0,0.000000
18,-1,1193.0,582.0,58.0,162.0,0.000000
18,-1,971.0,540.0,62.0,147.0,0.000000
19,-1,393.0,807.0,121.0,272.0,1.000000
19,-1,755.0,721.0,97.0,216.0,1.000000
19,-1,666.0,711.0,98.0,230.0,1.000000
19,-1,250.0,808.0,130.0,271.0,1.000000
19,-1,995.0,629.0,76.0,209.0,1.000000
19,-1,1207.0,636.0,82.0,199.0,1.000000
19,-1,805.0,543.0,71.0,179.0,1.000000
19,-1,1439.0,521.0,62.0,103.0,1.000000
19,-1,1516.0,670.0,97.0,232.0,1.000000
19,-1,1064.0,636.0,78.0,193.0,1.000000
19,-1,1720.0,844.0,109.0,233.0,1.000000
19,-1,933.0,573.0,81.0,173.0,1.000000
19,-1,1052.0,453.0,50.0,127.0,0.000000
19,-1,1583.0,673.0,83.0,219.0,0.000000
19,-1,1409.0,651.0,82.0,200.0,0.000000
19,-1,1514.0,531.0,55.0,103.0,0.000000
19,-1,881.0,486.0,65.0,135.0,0.000000
19,-1,1264.0,452.0,69.0,106.0,0.000000
19,-1,1114.0,560.0,68.0,178.0,0.000000
19,-1,788.0,511.0,53.0,126.0,0.000000
19,-1,1474.0,618.0,76.0,188.0,0.000000
19,-1,883.0,558.0,64.0,159.0,0.000000
19,-1,1816.0,786.0,95.0,224.0,0.000000
19,-1,828.0,489.0,58.0,141.0,0.000000
19,-1,1029.0,538.0,60.0,136.0,0.000000
19,-1,767.0,487.0,50.0,107.0,0.000000
19,-1,927.0,472.0,53.0,126.0,0.000000
